Block_Index,Message,HashTime_uS,VerifyTime_uS,PrevHash_OK,Valid
4243,"t=23.04,h=36.13,p=1011.88",61,6,True,True
4244,"t=23.04,h=36.13,p=1011.88",62,6,True,True
4245,"t=23.04,h=36.13,p=1011.88",61,6,True,True
4246,"t=23.04,h=36.13,p=1011.88",76,27,True,True
4247,"t=23.04,h=36.15,p=1011.89",69,5,True,True
4248,"t=23.04,h=36.15,p=1011.89",62,2,True,True
4249,"t=23.04,h=36.15,p=1011.89",61,2,True,True
4250,"t=23.04,h=36.15,p=1011.89",62,2,True,True
4251,"t=23.04,h=36.15,p=1011.89",61,12,True,True
4252,"t=23.04,h=36.15,p=1011.89",63,6,True,True
4253,"t=23.04,h=36.15,p=1011.89",61,4,True,True
4254,"t=23.04,h=36.15,p=1011.89",62,4,True,True
4255,"t=23.04,h=36.15,p=1011.89",61,4,True,True
4256,"t=23.04,h=36.15,p=1011.89",62,4,True,True
4257,"t=23.05,h=36.12,p=1011.86",61,5,True,True
4258,"t=23.05,h=36.12,p=1011.86",62,41,True,True
4259,"t=23.05,h=36.12,p=1011.86",71,7,True,True
4260,"t=23.05,h=36.12,p=1011.86",62,7,True,True
4261,"t=23.05,h=36.12,p=1011.86",61,2,True,True
4262,"t=23.05,h=36.12,p=1011.86",62,3,True,True
4263,"t=23.05,h=36.12,p=1011.86",61,2,True,True
4264,"t=23.05,h=36.12,p=1011.86",62,2,True,True
4265,"t=23.05,h=36.12,p=1011.86",61,2,True,True
4266,"t=23.05,h=36.12,p=1011.86",63,2,True,True
4267,"t=23.04,h=36.11,p=1011.87",59,2,True,True
4268,"t=23.04,h=36.11,p=1011.87",61,2,True,True
4269,"t=23.04,h=36.11,p=1011.87",60,2,True,True
4270,"t=23.04,h=36.11,p=1011.87",85,28,True,True
4271,"t=23.04,h=36.11,p=1011.87",61,5,True,True
4272,"t=23.04,h=36.11,p=1011.87",61,6,True,True
4273,"t=23.04,h=36.11,p=1011.87",60,5,True,True
4274,"t=23.04,h=36.11,p=1011.87",61,4,True,True
4275,"t=23.04,h=36.11,p=1011.87",60,2,True,True
4276,"t=23.05,h=36.14,p=1011.87",63,2,True,True
4277,"t=23.05,h=36.14,p=1011.87",61,2,True,True
4278,"t=23.05,h=36.14,p=1011.87",62,2,True,True
4279,"t=23.05,h=36.14,p=1011.87",61,2,True,True
4280,"t=23.05,h=36.14,p=1011.87",62,2,True,True
4281,"t=23.05,h=36.14,p=1011.87",61,51,True,True
4282,"t=23.05,h=36.14,p=1011.87",63,9,True,True
4283,"t=23.05,h=36.14,p=1011.87",61,6,True,True
4284,"t=23.05,h=36.14,p=1011.87",63,7,True,True
4285,"t=23.05,h=36.14,p=1011.87",61,6,True,True
4286,"t=23.05,h=36.12,p=1011.90",62,7,True,True
4287,"t=23.05,h=36.12,p=1011.90",61,2,True,True
4288,"t=23.05,h=36.12,p=1011.90",62,2,True,True
4289,"t=23.05,h=36.12,p=1011.90",61,2,True,True
4290,"t=23.05,h=36.12,p=1011.90",62,2,True,True
4291,"t=23.05,h=36.12,p=1011.90",61,43,True,True
4292,"t=23.05,h=36.12,p=1011.90",64,25,True,True
4293,"t=23.05,h=36.12,p=1011.90",61,7,True,True
4294,"t=23.05,h=36.12,p=1011.90",62,7,True,True
4295,"t=23.05,h=36.12,p=1011.90",61,6,True,True
4296,"t=23.05,h=36.15,p=1011.88",63,4,True,True
4297,"t=23.05,h=36.15,p=1011.88",61,2,True,True
4298,"t=23.05,h=36.15,p=1011.88",62,2,True,True
4299,"t=23.05,h=36.15,p=1011.88",61,2,True,True
4300,"t=23.05,h=36.15,p=1011.88",62,2,True,True
4301,"t=23.05,h=36.15,p=1011.88",62,40,True,True
4302,"t=23.05,h=36.15,p=1011.88",64,7,True,True
4303,"t=23.05,h=36.15,p=1011.88",61,7,True,True
4304,"t=23.05,h=36.15,p=1011.88",63,6,True,True
4305,"t=23.05,h=36.15,p=1011.88",61,6,True,True
4306,"t=23.05,h=36.11,p=1011.88",62,8,True,True
4307,"t=23.05,h=36.11,p=1011.88",61,6,True,True
4308,"t=23.05,h=36.11,p=1011.88",62,6,True,True
4309,"t=23.05,h=36.11,p=1011.88",79,6,True,True
4310,"t=23.05,h=36.11,p=1011.88",62,2,True,True
4311,"t=23.05,h=36.11,p=1011.88",61,2,True,True
4312,"t=23.05,h=36.11,p=1011.88",62,2,True,True
4313,"t=23.05,h=36.11,p=1011.88",61,39,True,True
4314,"t=23.05,h=36.11,p=1011.88",63,7,True,True
4315,"t=23.05,h=36.15,p=1011.89",61,6,True,True
4316,"t=23.05,h=36.15,p=1011.89",63,7,True,True
4317,"t=23.05,h=36.15,p=1011.89",61,6,True,True
4318,"t=23.05,h=36.15,p=1011.89",62,6,True,True
4319,"t=23.05,h=36.15,p=1011.89",61,6,True,True
4320,"t=23.05,h=36.15,p=1011.89",62,2,True,True
4321,"t=23.05,h=36.15,p=1011.89",62,2,True,True
4322,"t=23.05,h=36.15,p=1011.89",62,2,True,True
4323,"t=23.05,h=36.15,p=1011.89",61,34,True,True
4324,"t=23.05,h=36.15,p=1011.89",64,5,True,True
4325,"t=23.05,h=36.15,p=1011.91",61,5,True,True
4326,"t=23.05,h=36.15,p=1011.91",63,6,True,True
4327,"t=23.05,h=36.15,p=1011.91",61,5,True,True
4328,"t=23.05,h=36.15,p=1011.91",62,4,True,True
4329,"t=23.05,h=36.15,p=1011.91",61,4,True,True
4330,"t=23.05,h=36.15,p=1011.91",63,4,True,True
4331,"t=23.05,h=36.15,p=1011.91",61,4,True,True
4332,"t=23.05,h=36.15,p=1011.91",63,40,True,True
4333,"t=23.05,h=36.15,p=1011.91",63,8,True,True
4334,"t=23.05,h=36.15,p=1011.91",63,7,True,True
4335,"t=23.05,h=36.15,p=1011.87",61,6,True,True
4336,"t=23.05,h=36.15,p=1011.87",62,7,True,True
4337,"t=23.05,h=36.15,p=1011.87",61,6,True,True
4338,"t=23.05,h=36.15,p=1011.87",62,6,True,True
4339,"t=23.05,h=36.15,p=1011.87",61,6,True,True
4340,"t=23.05,h=36.15,p=1011.87",62,6,True,True
4341,"t=23.05,h=36.15,p=1011.87",61,2,True,True
4342,"t=23.05,h=36.15,p=1011.87",87,58,True,True
4343,"t=23.05,h=36.15,p=1011.87",62,3,True,True
4344,"t=23.05,h=36.16,p=1011.87",62,2,True,True
4345,"t=23.05,h=36.16,p=1011.87",61,2,True,True
4346,"t=23.05,h=36.16,p=1011.87",62,3,True,True
4347,"t=23.05,h=36.16,p=1011.87",61,2,True,True
4348,"t=23.05,h=36.16,p=1011.87",62,2,True,True
4349,"t=23.05,h=36.16,p=1011.87",61,2,True,True
4350,"t=23.05,h=36.16,p=1011.87",87,2,True,True
4351,"t=23.05,h=36.16,p=1011.87",61,5,True,True
4352,"t=23.05,h=36.16,p=1011.87",63,28,True,True
4353,"t=23.05,h=36.16,p=1011.87",62,7,True,True
4354,"t=23.05,h=36.15,p=1011.87",63,6,True,True
4355,"t=23.05,h=36.15,p=1011.87",61,6,True,True
4356,"t=23.05,h=36.15,p=1011.87",62,7,True,True
4357,"t=23.05,h=36.15,p=1011.87",61,6,True,True
4358,"t=23.05,h=36.15,p=1011.87",62,6,True,True
4359,"t=23.05,h=36.15,p=1011.87",61,8,True,True
4360,"t=23.05,h=36.15,p=1011.87",62,7,True,True
4361,"t=23.05,h=36.15,p=1011.87",61,7,True,True
4362,"t=23.05,h=36.15,p=1011.87",62,6,True,True
4363,"t=23.05,h=36.15,p=1011.87",61,26,True,True
4364,"t=23.05,h=36.14,p=1011.88",63,2,True,True
4365,"t=23.05,h=36.14,p=1011.88",61,2,True,True
4366,"t=23.05,h=36.14,p=1011.88",62,3,True,True
4367,"t=23.05,h=36.14,p=1011.88",61,2,True,True
4368,"t=23.05,h=36.14,p=1011.88",62,2,True,True
4369,"t=23.05,h=36.14,p=1011.88",61,2,True,True
4370,"t=23.05,h=36.14,p=1011.88",62,2,True,True
4371,"t=23.05,h=36.14,p=1011.88",61,2,True,True
4372,"t=23.05,h=36.14,p=1011.88",62,3,True,True
4373,"t=23.05,h=36.14,p=1011.88",61,28,True,True
4374,"t=23.05,h=36.15,p=1011.85",64,3,True,True
4375,"t=23.05,h=36.15,p=1011.85",61,2,True,True
4376,"t=23.05,h=36.15,p=1011.85",62,3,True,True
4377,"t=23.05,h=36.15,p=1011.85",61,2,True,True
4378,"t=23.05,h=36.15,p=1011.85",62,2,True,True
4379,"t=23.05,h=36.15,p=1011.85",61,2,True,True
4380,"t=23.05,h=36.15,p=1011.85",62,2,True,True
4381,"t=23.05,h=36.15,p=1011.85",61,2,True,True
4382,"t=23.05,h=36.15,p=1011.85",62,2,True,True
4383,"t=23.06,h=36.14,p=1011.88",72,34,True,True
4384,"t=23.06,h=36.14,p=1011.88",76,5,True,True
4385,"t=23.06,h=36.14,p=1011.88",71,5,True,True
4386,"t=23.06,h=36.14,p=1011.88",75,6,True,True
4387,"t=23.06,h=36.14,p=1011.88",70,4,True,True
4388,"t=23.06,h=36.14,p=1011.88",75,36,True,True
4389,"t=23.06,h=36.14,p=1011.88",71,6,True,True
4390,"t=23.06,h=36.14,p=1011.88",75,5,True,True
4391,"t=23.06,h=36.14,p=1011.88",70,5,True,True
4392,"t=23.06,h=36.14,p=1011.88",75,5,True,True
4393,"t=23.05,h=36.12,p=1011.89",61,22,True,True
4394,"t=23.05,h=36.12,p=1011.89",62,38,True,True
4395,"t=23.05,h=36.12,p=1011.89",64,7,True,True
4396,"t=23.05,h=36.12,p=1011.89",62,7,True,True
4397,"t=23.05,h=36.12,p=1011.89",61,6,True,True
4398,"t=23.05,h=36.12,p=1011.89",62,7,True,True
4399,"t=23.05,h=36.12,p=1011.89",61,42,True,True
4400,"t=23.05,h=36.12,p=1011.89",65,13,True,True
4401,"t=23.05,h=36.12,p=1011.89",62,30,True,True
4402,"t=23.05,h=36.12,p=1011.89",62,2,True,True
4403,"t=23.04,h=36.19,p=1011.88",61,4,True,True
4404,"t=23.04,h=36.19,p=1011.88",62,2,True,True
4405,"t=23.04,h=36.19,p=1011.88",61,2,True,True
4406,"t=23.04,h=36.19,p=1011.88",62,2,True,True
4407,"t=23.04,h=36.19,p=1011.88",61,2,True,True
4408,"t=23.04,h=36.19,p=1011.88",62,2,True,True
4409,"t=23.04,h=36.19,p=1011.88",61,2,True,True
4410,"t=23.04,h=36.19,p=1011.88",63,2,True,True
4411,"t=23.04,h=36.19,p=1011.88",61,39,True,True
4412,"t=23.05,h=36.16,p=1011.86",72,8,True,True
4413,"t=23.05,h=36.16,p=1011.86",63,11,True,True
4414,"t=23.05,h=36.16,p=1011.86",61,6,True,True
4415,"t=23.05,h=36.16,p=1011.86",62,6,True,True
4416,"t=23.05,h=36.16,p=1011.86",61,6,True,True
4417,"t=23.05,h=36.16,p=1011.86",62,3,True,True
4418,"t=23.05,h=36.16,p=1011.86",61,2,True,True
4419,"t=23.05,h=36.16,p=1011.86",62,2,True,True
4420,"t=23.05,h=36.16,p=1011.86",61,2,True,True
4421,"t=23.05,h=36.16,p=1011.86",64,2,True,True
4422,"t=23.04,h=36.17,p=1011.87",61,2,True,True
4423,"t=23.04,h=36.17,p=1011.87",62,39,True,True
4424,"t=23.04,h=36.17,p=1011.87",71,7,True,True
4425,"t=23.04,h=36.17,p=1011.87",62,6,True,True
4426,"t=23.04,h=36.17,p=1011.87",61,6,True,True
4427,"t=23.04,h=36.17,p=1011.87",62,6,True,True
4428,"t=23.04,h=36.17,p=1011.87",61,7,True,True
4429,"t=23.04,h=36.17,p=1011.87",62,6,True,True
4430,"t=23.04,h=36.17,p=1011.87",61,6,True,True
4431,"t=23.04,h=36.17,p=1011.87",62,6,True,True
4432,"t=23.04,h=36.19,p=1011.86",62,24,True,True
4433,"t=23.04,h=36.19,p=1011.86",62,7,True,True
4434,"t=23.04,h=36.19,p=1011.86",61,32,True,True
4435,"t=23.04,h=36.19,p=1011.86",65,3,True,True
4436,"t=23.04,h=36.19,p=1011.86",61,2,True,True
4437,"t=23.04,h=36.19,p=1011.86",62,2,True,True
4438,"t=23.04,h=36.19,p=1011.86",61,3,True,True
4439,"t=23.04,h=36.19,p=1011.86",62,2,True,True
4440,"t=23.04,h=36.19,p=1011.86",62,2,True,True
4441,"t=23.04,h=36.23,p=1011.86",62,2,True,True
4442,"t=23.05,h=36.23,p=1011.86",61,2,True,True
4443,"t=23.05,h=36.23,p=1011.86",62,2,True,True
4444,"t=23.05,h=36.23,p=1011.86",83,57,True,True
4445,"t=23.05,h=36.23,p=1011.86",64,8,True,True
4446,"t=23.05,h=36.23,p=1011.86",61,8,True,True
4447,"t=23.05,h=36.23,p=1011.86",63,2,True,True
4448,"t=23.05,h=36.23,p=1011.86",61,3,True,True
4449,"t=23.05,h=36.23,p=1011.86",62,2,True,True
4450,"t=23.05,h=36.23,p=1011.86",61,40,True,True
4451,"t=23.05,h=36.26,p=1011.86",65,16,True,True
4452,"t=23.05,h=36.26,p=1011.86",61,5,True,True
4453,"t=23.05,h=36.26,p=1011.86",62,5,True,True
4454,"t=23.05,h=36.26,p=1011.86",61,4,True,True
4455,"t=23.05,h=36.26,p=1011.86",62,4,True,True
4456,"t=23.05,h=36.26,p=1011.86",61,4,True,True
4457,"t=23.05,h=36.26,p=1011.86",63,4,True,True
4458,"t=23.05,h=36.26,p=1011.86",61,5,True,True
4459,"t=23.05,h=36.26,p=1011.86",63,5,True,True
4460,"t=23.05,h=36.26,p=1011.86",61,5,True,True
4461,"t=23.05,h=36.31,p=1011.86",62,4,True,True
4462,"t=23.05,h=36.31,p=1011.86",79,29,True,True
4463,"t=23.05,h=36.31,p=1011.86",70,9,True,True
4464,"t=23.05,h=36.31,p=1011.86",62,6,True,True
4465,"t=23.05,h=36.31,p=1011.86",61,6,True,True
4466,"t=23.05,h=36.31,p=1011.86",62,6,True,True
4467,"t=23.05,h=36.31,p=1011.86",61,6,True,True
4468,"t=23.05,h=36.31,p=1011.86",62,7,True,True
4469,"t=23.05,h=36.31,p=1011.86",61,6,True,True
4470,"t=23.05,h=36.31,p=1011.86",67,2,True,True
4471,"t=23.04,h=36.30,p=1011.86",61,2,True,True
4472,"t=23.04,h=36.30,p=1011.86",62,2,True,True
4473,"t=23.04,h=36.30,p=1011.86",62,2,True,True
4474,"t=23.04,h=36.30,p=1011.86",62,40,True,True
4475,"t=23.04,h=36.30,p=1011.86",72,7,True,True
4476,"t=23.04,h=36.30,p=1011.86",62,7,True,True
4477,"t=23.04,h=36.30,p=1011.86",61,6,True,True
4478,"t=23.04,h=36.30,p=1011.86",62,7,True,True
4479,"t=23.04,h=36.30,p=1011.86",61,6,True,True
4480,"t=23.05,h=36.33,p=1011.88",62,29,True,True
4481,"t=23.05,h=36.33,p=1011.88",63,7,True,True
4482,"t=23.05,h=36.33,p=1011.88",62,6,True,True
4483,"t=23.05,h=36.33,p=1011.88",61,7,True,True
4484,"t=23.05,h=36.33,p=1011.88",62,7,True,True
4485,"t=23.05,h=36.33,p=1011.88",61,35,True,True
4486,"t=23.05,h=36.33,p=1011.88",64,4,True,True
4487,"t=23.05,h=36.33,p=1011.88",61,2,True,True
4488,"t=23.05,h=36.33,p=1011.88",62,2,True,True
4489,"t=23.05,h=36.33,p=1011.88",61,2,True,True
4490,"t=23.05,h=36.37,p=1011.89",62,2,True,True
4491,"t=23.05,h=36.37,p=1011.89",61,2,True,True
4492,"t=23.05,h=36.37,p=1011.89",63,2,True,True
4493,"t=23.05,h=36.37,p=1011.89",61,2,True,True
4494,"t=23.05,h=36.37,p=1011.89",63,2,True,True
4495,"t=23.05,h=36.37,p=1011.89",70,2,True,True
4496,"t=23.05,h=36.37,p=1011.89",62,26,True,True
4497,"t=23.05,h=36.37,p=1011.89",64,11,True,True
4498,"t=23.05,h=36.37,p=1011.89",63,2,True,True
4499,"t=23.05,h=36.37,p=1011.89",61,2,True,True
4500,"t=23.05,h=36.38,p=1011.85",62,2,True,True
4501,"t=23.05,h=36.38,p=1011.85",62,5,True,True
4502,"t=23.05,h=36.38,p=1011.85",62,2,True,True
4503,"t=23.05,h=36.38,p=1011.85",61,2,True,True
4504,"t=23.05,h=36.38,p=1011.85",62,2,True,True
4505,"t=23.05,h=36.38,p=1011.85",62,2,True,True
4506,"t=23.05,h=36.38,p=1011.85",79,29,True,True
4507,"t=23.05,h=36.38,p=1011.85",63,7,True,True
4508,"t=23.05,h=36.38,p=1011.85",62,7,True,True
4509,"t=23.05,h=36.37,p=1011.88",61,7,True,True
4510,"t=23.05,h=36.37,p=1011.88",62,7,True,True
4511,"t=23.05,h=36.37,p=1011.88",61,6,True,True
4512,"t=23.05,h=36.37,p=1011.88",63,6,True,True
4513,"t=23.05,h=36.37,p=1011.88",61,6,True,True
4514,"t=23.05,h=36.37,p=1011.88",62,2,True,True
4515,"t=23.05,h=36.37,p=1011.88",61,2,True,True
4516,"t=23.05,h=36.37,p=1011.88",62,27,True,True
4517,"t=23.05,h=36.37,p=1011.88",71,27,True,True
4518,"t=23.05,h=36.37,p=1011.88",65,2,True,True
4519,"t=23.05,h=36.44,p=1011.86",61,2,True,True
4520,"t=23.05,h=36.44,p=1011.86",62,2,True,True
4521,"t=23.05,h=36.44,p=1011.86",61,2,True,True
4522,"t=23.05,h=36.44,p=1011.86",63,2,True,True
4523,"t=23.05,h=36.44,p=1011.86",61,2,True,True
4524,"t=23.05,h=36.44,p=1011.86",62,2,True,True
4525,"t=23.05,h=36.44,p=1011.86",61,2,True,True
4526,"t=23.05,h=36.44,p=1011.86",78,37,True,True
4527,"t=23.05,h=36.44,p=1011.86",63,7,True,True
4528,"t=23.05,h=36.44,p=1011.86",62,6,True,True
4529,"t=23.05,h=36.44,p=1011.86",61,6,True,True
4530,"t=23.05,h=36.44,p=1011.86",63,7,True,True
4531,"t=23.05,h=36.44,p=1011.86",62,7,True,True
4532,"t=23.05,h=36.44,p=1011.86",62,6,True,True
4533,"t=23.05,h=36.44,p=1011.86",61,4,True,True
4534,"t=23.05,h=36.44,p=1011.86",63,4,True,True
4535,"t=23.05,h=36.44,p=1011.86",61,5,True,True
4536,"t=23.05,h=36.44,p=1011.86",63,4,True,True
4537,"t=23.05,h=36.44,p=1011.86",61,28,True,True
4538,"t=23.05,h=36.44,p=1011.86",65,3,True,True
4539,"t=23.05,h=36.44,p=1011.87",61,2,True,True
4540,"t=23.05,h=36.44,p=1011.87",63,3,True,True
4541,"t=23.05,h=36.44,p=1011.87",61,2,True,True
4542,"t=23.05,h=36.44,p=1011.87",62,32,True,True
4543,"t=23.05,h=36.44,p=1011.87",63,5,True,True
4544,"t=23.05,h=36.44,p=1011.87",62,5,True,True
4545,"t=23.05,h=36.44,p=1011.87",61,5,True,True
4546,"t=23.05,h=36.44,p=1011.87",63,19,True,True
4547,"t=23.05,h=36.44,p=1011.87",61,34,True,True
4548,"t=23.05,h=36.46,p=1011.84",65,5,True,True
4549,"t=23.05,h=36.46,p=1011.84",61,5,True,True
4550,"t=23.05,h=36.46,p=1011.84",62,6,True,True
4551,"t=23.05,h=36.46,p=1011.84",61,10,True,True
4552,"t=23.05,h=36.46,p=1011.84",62,2,True,True
4553,"t=23.05,h=36.46,p=1011.84",61,2,True,True
4554,"t=23.05,h=36.46,p=1011.84",62,2,True,True
4555,"t=23.05,h=36.46,p=1011.84",61,2,True,True
4556,"t=23.05,h=36.46,p=1011.84",62,2,True,True
4557,"t=23.05,h=36.46,p=1011.84",61,42,True,True
4558,"t=23.05,h=36.48,p=1011.87",64,7,True,True
4559,"t=23.05,h=36.48,p=1011.87",61,6,True,True
4560,"t=23.05,h=36.48,p=1011.87",62,19,True,True
4561,"t=23.05,h=36.48,p=1011.87",61,6,True,True
4562,"t=23.05,h=36.48,p=1011.87",62,2,True,True
4563,"t=23.05,h=36.48,p=1011.87",61,2,True,True
4564,"t=23.05,h=36.48,p=1011.87",62,2,True,True
4565,"t=23.05,h=36.48,p=1011.87",82,2,True,True
4566,"t=23.05,h=36.48,p=1011.87",62,2,True,True
4567,"t=23.05,h=36.48,p=1011.87",80,39,True,True
4568,"t=23.05,h=36.50,p=1011.85",64,7,True,True
4569,"t=23.05,h=36.50,p=1011.85",61,7,True,True
4570,"t=23.05,h=36.50,p=1011.85",62,9,True,True
4571,"t=23.05,h=36.50,p=1011.85",61,6,True,True
4572,"t=23.05,h=36.50,p=1011.85",62,6,True,True
4573,"t=23.05,h=36.50,p=1011.85",61,6,True,True
4574,"t=23.05,h=36.50,p=1011.85",62,6,True,True
4575,"t=23.05,h=36.50,p=1011.85",61,2,True,True
4576,"t=23.05,h=36.50,p=1011.85",62,2,True,True
4577,"t=23.05,h=36.47,p=1011.86",61,2,True,True
4578,"t=23.05,h=36.47,p=1011.86",62,16,True,True
4579,"t=23.05,h=36.47,p=1011.86",63,2,True,True
4580,"t=23.05,h=36.47,p=1011.86",63,3,True,True
4581,"t=23.05,h=36.47,p=1011.86",61,2,True,True
4582,"t=23.05,h=36.47,p=1011.86",62,2,True,True
4583,"t=23.05,h=36.47,p=1011.86",61,2,True,True
4584,"t=23.05,h=36.47,p=1011.86",62,2,True,True
4585,"t=23.05,h=36.47,p=1011.86",61,2,True,True
4586,"t=23.05,h=36.47,p=1011.86",62,2,True,True
4587,"t=23.04,h=36.54,p=1011.86",61,2,True,True
4588,"t=23.04,h=36.54,p=1011.86",62,40,True,True
4589,"t=23.04,h=36.54,p=1011.86",64,7,True,True
4590,"t=23.04,h=36.54,p=1011.86",63,10,True,True
4591,"t=23.04,h=36.54,p=1011.86",61,7,True,True
4592,"t=23.04,h=36.54,p=1011.86",63,6,True,True
4593,"t=23.04,h=36.54,p=1011.86",61,34,True,True
4594,"t=23.04,h=36.54,p=1011.86",65,3,True,True
4595,"t=23.04,h=36.54,p=1011.86",61,2,True,True
4596,"t=23.04,h=36.54,p=1011.86",62,2,True,True
4597,"t=23.05,h=36.55,p=1011.87",61,16,True,True
4598,"t=23.05,h=36.55,p=1011.87",62,2,True,True
4599,"t=23.05,h=36.55,p=1011.87",61,2,True,True
4600,"t=23.05,h=36.55,p=1011.87",63,2,True,True
4601,"t=23.05,h=36.55,p=1011.87",62,11,True,True
4602,"t=23.05,h=36.55,p=1011.87",62,5,True,True
4603,"t=23.05,h=36.55,p=1011.87",61,5,True,True
4604,"t=23.05,h=36.55,p=1011.87",63,4,True,True
4605,"t=23.05,h=36.55,p=1011.87",61,38,True,True
4606,"t=23.05,h=36.54,p=1011.91",99,5,True,True
4607,"t=23.05,h=36.54,p=1011.91",62,5,True,True
4608,"t=23.05,h=36.54,p=1011.91",61,6,True,True
4609,"t=23.05,h=36.54,p=1011.91",63,4,True,True
4610,"t=23.05,h=36.54,p=1011.91",69,29,True,True
4611,"t=23.05,h=36.54,p=1011.91",64,7,True,True
4612,"t=23.05,h=36.54,p=1011.91",61,7,True,True
4613,"t=23.05,h=36.54,p=1011.91",62,7,True,True
4614,"t=23.05,h=36.54,p=1011.91",61,6,True,True
4615,"t=23.05,h=36.54,p=1011.91",63,4,True,True
4616,"t=23.05,h=36.59,p=1011.90",61,2,True,True
4617,"t=23.05,h=36.59,p=1011.90",62,2,True,True
4618,"t=23.05,h=36.59,p=1011.90",61,2,True,True
4619,"t=23.05,h=36.59,p=1011.90",62,2,True,True
4620,"t=23.05,h=36.59,p=1011.90",61,2,True,True
4621,"t=23.05,h=36.59,p=1011.90",62,2,True,True
4622,"t=23.05,h=36.59,p=1011.90",61,39,True,True
4623,"t=23.05,h=36.59,p=1011.90",70,3,True,True
4624,"t=23.05,h=36.59,p=1011.90",62,2,True,True
4625,"t=23.05,h=36.59,p=1011.90",61,2,True,True
4626,"t=23.05,h=36.64,p=1011.92",62,2,True,True
4627,"t=23.05,h=36.64,p=1011.92",61,2,True,True
4628,"t=23.05,h=36.64,p=1011.92",62,2,True,True
4629,"t=23.05,h=36.64,p=1011.92",61,41,True,True
4630,"t=23.05,h=36.64,p=1011.92",65,8,True,True
4631,"t=23.05,h=36.64,p=1011.92",61,7,True,True
4632,"t=23.05,h=36.64,p=1011.92",62,6,True,True
4633,"t=23.05,h=36.64,p=1011.92",61,4,True,True
4634,"t=23.05,h=36.64,p=1011.92",63,2,True,True
4635,"t=23.05,h=36.64,p=1011.92",61,2,True,True
4636,"t=23.05,h=36.64,p=1011.88",63,2,True,True
4637,"t=23.05,h=36.64,p=1011.88",61,2,True,True
4638,"t=23.05,h=36.64,p=1011.88",63,2,True,True
4639,"t=23.05,h=36.64,p=1011.88",61,29,True,True
4640,"t=23.05,h=36.64,p=1011.88",65,3,True,True
4641,"t=23.05,h=36.64,p=1011.88",61,2,True,True
4642,"t=23.05,h=36.64,p=1011.88",63,2,True,True
4643,"t=23.05,h=36.64,p=1011.88",61,3,True,True
4644,"t=23.05,h=36.64,p=1011.88",62,2,True,True
4645,"t=23.05,h=36.60,p=1011.89",61,2,True,True
4646,"t=23.05,h=36.60,p=1011.89",62,2,True,True
4647,"t=23.05,h=36.60,p=1011.89",83,2,True,True
4648,"t=23.05,h=36.60,p=1011.89",62,7,True,True
4649,"t=23.05,h=36.60,p=1011.89",63,24,True,True
4650,"t=23.05,h=36.60,p=1011.89",65,2,True,True
4651,"t=23.05,h=36.60,p=1011.89",61,6,True,True
4652,"t=23.05,h=36.60,p=1011.89",62,2,True,True
4653,"t=23.05,h=36.60,p=1011.89",61,2,True,True
4654,"t=23.05,h=36.60,p=1011.89",63,2,True,True
4655,"t=23.05,h=36.58,p=1011.88",61,2,True,True
4656,"t=23.05,h=36.58,p=1011.88",62,2,True,True
4657,"t=23.05,h=36.58,p=1011.88",61,2,True,True
4658,"t=23.05,h=36.58,p=1011.88",63,2,True,True
4659,"t=23.05,h=36.58,p=1011.88",77,2,True,True
4660,"t=23.05,h=36.58,p=1011.88",62,15,True,True
4661,"t=23.05,h=36.58,p=1011.88",64,2,True,True
4662,"t=23.05,h=36.58,p=1011.88",62,2,True,True
4663,"t=23.05,h=36.58,p=1011.88",61,2,True,True
4664,"t=23.05,h=36.58,p=1011.88",62,2,True,True
4665,"t=23.05,h=36.61,p=1011.87",61,3,True,True
4666,"t=23.05,h=36.61,p=1011.87",62,3,True,True
4667,"t=23.05,h=36.61,p=1011.87",61,2,True,True
4668,"t=23.05,h=36.61,p=1011.87",62,2,True,True
4669,"t=23.05,h=36.61,p=1011.87",61,2,True,True
4670,"t=23.05,h=36.61,p=1011.87",62,30,True,True
4671,"t=23.05,h=36.61,p=1011.87",64,7,True,True
4672,"t=23.05,h=36.61,p=1011.87",62,7,True,True
4673,"t=23.05,h=36.61,p=1011.87",61,7,True,True
4674,"t=23.05,h=36.64,p=1011.88",62,6,True,True
4675,"t=23.05,h=36.64,p=1011.88",61,6,True,True
4676,"t=23.05,h=36.64,p=1011.88",62,6,True,True
4677,"t=23.05,h=36.64,p=1011.88",61,6,True,True
4678,"t=23.05,h=36.64,p=1011.88",62,7,True,True
4679,"t=23.05,h=36.64,p=1011.88",61,6,True,True
4680,"t=23.05,h=36.64,p=1011.88",62,38,True,True
4681,"t=23.05,h=36.64,p=1011.88",63,7,True,True
4682,"t=23.05,h=36.64,p=1011.88",62,7,True,True
4683,"t=23.05,h=36.64,p=1011.88",62,7,True,True
4684,"t=23.05,h=36.64,p=1011.89",62,6,True,True
4685,"t=23.05,h=36.64,p=1011.89",61,6,True,True
4686,"t=23.05,h=36.64,p=1011.89",62,6,True,True
4687,"t=23.05,h=36.64,p=1011.89",61,6,True,True
4688,"t=23.05,h=36.64,p=1011.89",63,24,True,True
4689,"t=23.05,h=36.64,p=1011.89",61,3,True,True
4690,"t=23.05,h=36.64,p=1011.89",63,2,True,True
4691,"t=23.05,h=36.64,p=1011.89",61,2,True,True
4692,"t=23.05,h=36.64,p=1011.89",62,29,True,True
