Chunk_ID,Size_Bytes,DeviceTime_uS,HashTime_uS,VerifyTime_uS,CID_Valid,Published
3724,25,447,56767.70,56984.00,True,True
3725,25,445,55931.70,57997.10,True,True
3726,25,447,56464.40,58056.80,True,True
3727,25,444,59100.20,58032.30,True,True
3728,25,447,56339.40,58705.80,True,True
3729,25,445,53272.90,55336.40,True,True
3730,25,458,56698.80,59333.10,True,True
3731,25,446,58173.40,55617.80,True,True
3732,25,448,56700.80,54644.90,True,True
3733,25,445,57129.70,58096.30,True,True
3734,25,447,56640.50,58747.10,True,True
3735,25,449,57473.50,60822.00,True,True
3736,25,446,57460.30,59736.20,True,True
3737,25,444,55671.20,58649.70,True,True
3738,25,446,57011.40,58426.60,True,True
3739,25,445,57643.90,55543.80,True,True
3740,25,446,58008.80,56721.80,True,True
3741,25,445,58408.70,60156.20,True,True
3742,25,445,59405.50,62307.90,True,True
3743,25,445,57587.20,57445.90,True,True
3744,25,450,58801.40,58478.10,True,True
3745,25,446,56678.50,57229.50,True,True
3746,25,446,56922.30,58059.90,True,True
3747,25,506,56307.70,60574.60,True,True
3748,25,446,58676.90,56836.60,True,True
3749,25,446,57495.90,57661.00,True,True
3750,25,456,55801.60,59232.20,True,True
3751,25,445,54725.60,56731.50,True,True
3752,25,446,56298.10,56162.80,True,True
3753,25,472,57781.00,60031.30,True,True
3754,25,453,58286.00,58782.80,True,True
3755,25,494,56999.50,58173.30,True,True
3756,25,444,59137.00,60570.00,True,True
3757,25,443,57327.40,60737.20,True,True
3758,25,444,61647.80,56444.30,True,True
3759,25,442,56623.80,56583.50,True,True
3760,25,444,59152.00,59185.60,True,True
3761,25,442,55412.10,57498.50,True,True
3762,25,446,55021.50,58444.40,True,True
3763,25,447,56327.10,56788.40,True,True
3764,25,447,59588.10,60928.40,True,True
3765,25,445,56337.40,58372.50,True,True
3766,25,449,54885.70,58872.60,True,True
3767,25,455,57661.10,58739.30,True,True
3768,25,446,58546.10,60295.10,True,True
3769,25,448,56783.70,61132.80,True,True
3770,25,448,55311.40,58447.40,True,True
3771,25,446,56018.30,58066.00,True,True
3772,25,447,59051.70,59003.30,True,True
3773,25,447,59708.60,59299.70,True,True
3774,25,447,58343.70,59953.90,True,True
3775,25,519,55548.70,58007.20,True,True
3776,25,479,57919.40,59241.90,True,True
3777,25,447,56069.70,62355.50,True,True
3778,25,446,58109.40,58721.80,True,True
3779,25,447,60282.40,57110.70,True,True
3780,25,450,61450.30,60890.20,True,True
3781,25,501,59230.90,59551.20,True,True
3782,25,456,58295.80,59854.50,True,True
3783,25,447,63311.40,60337.40,True,True
3784,25,446,57550.40,58125.70,True,True
3785,25,445,63048.80,62261.50,True,True
3786,25,447,61462.40,55846.70,True,True
3787,25,446,63193.50,59922.20,True,True
3788,25,456,58564.70,62350.00,True,True
3789,25,445,61623.30,57867.80,True,True
3790,25,445,59927.80,64045.70,True,True
3791,25,448,58865.50,58566.20,True,True
3792,25,447,59834.00,59539.90,True,True
3793,25,446,60478.90,60958.30,True,True
3794,25,447,61962.20,57917.00,True,True
3795,25,459,59878.10,56144.10,True,True
3796,25,447,60631.60,60658.10,True,True
3797,25,447,62441.90,60316.40,True,True
3798,25,448,56784.90,58909.20,True,True
3799,25,446,58817.40,59291.10,True,True
3800,25,451,59119.90,58803.50,True,True
3801,25,447,60897.70,59515.10,True,True
3802,25,447,60286.40,59036.70,True,True
3803,25,447,58459.50,59107.10,True,True
3804,25,446,62789.50,55422.20,True,True
3805,25,446,60345.70,58709.60,True,True
3806,25,446,60691.10,59811.20,True,True
3807,25,448,59887.50,58366.50,True,True
3808,25,448,61532.70,59567.50,True,True
3809,25,446,58115.00,59815.10,True,True
3810,25,447,60847.90,62426.20,True,True
3811,25,445,60203.90,60518.50,True,True
3812,25,447,61143.30,59632.50,True,True
3813,25,449,56430.10,58699.70,True,True
3814,25,447,55134.80,58866.20,True,True
3815,25,445,58795.30,64131.10,True,True
3816,25,445,58913.30,62255.70,True,True
3817,25,447,59663.40,59858.20,True,True
3818,25,445,62267.00,59326.80,True,True
3819,25,444,53752.00,57524.90,True,True
3820,25,446,59106.20,57417.30,True,True
3821,25,444,59367.10,56757.80,True,True
3822,25,447,57560.60,57120.60,True,True
3823,25,454,57776.50,56249.00,True,True
3824,25,445,57949.60,59851.90,True,True
3825,25,445,61085.60,58829.30,True,True
3826,25,445,58132.90,61597.40,True,True
3827,25,445,62035.00,58325.80,True,True
3828,25,456,61271.50,59576.30,True,True
3829,25,444,57989.90,57676.00,True,True
3830,25,448,58535.30,60191.80,True,True
3831,25,445,59228.40,55366.70,True,True
3832,25,456,57876.60,54889.40,True,True
3833,25,444,58758.80,56078.60,True,True
3834,25,457,60556.60,58920.30,True,True
3835,25,445,57514.00,56607.90,True,True
3836,25,446,56544.90,56169.70,True,True
3837,25,466,56962.90,60419.40,True,True
3838,25,447,58932.20,60453.80,True,True
3839,25,445,57192.70,56477.50,True,True
3840,25,447,56986.60,57617.50,True,True
3841,25,445,59606.50,56309.90,True,True
3842,25,446,57862.40,58041.90,True,True
3843,25,446,58148.10,59215.70,True,True
3844,25,448,61194.70,58744.20,True,True
3845,25,446,60733.20,58272.70,True,True
3846,25,447,59517.80,59639.90,True,True
3847,25,444,60629.50,56318.00,True,True
3848,25,447,60781.90,60054.90,True,True
3849,25,445,61285.80,57369.90,True,True
3850,25,446,63647.40,60264.00,True,True
3851,25,451,58435.10,60704.00,True,True
3852,25,457,62597.50,61574.50,True,True
3853,25,444,61208.40,60119.50,True,True
3854,25,447,60425.80,62552.20,True,True
3855,25,444,61370.40,58615.10,True,True
3856,25,446,60422.80,58989.70,True,True
3857,25,445,61221.70,59132.50,True,True
3858,25,455,59063.30,60493.60,True,True
3859,25,443,60260.10,61729.70,True,True
3860,25,446,60855.60,61082.00,True,True
3861,25,445,60732.20,64471.70,True,True
3862,25,444,63193.50,62156.50,True,True
3863,25,443,60252.40,60493.90,True,True
3864,25,445,61520.50,58587.00,True,True
3865,25,444,58939.00,61522.50,True,True
3866,25,445,61712.00,62620.50,True,True
3867,25,443,63158.90,58952.50,True,True
3868,25,447,59568.80,61195.30,True,True
3869,25,446,63000.30,58575.50,True,True
3870,25,456,61640.30,59846.30,True,True
3871,25,444,59795.50,61109.20,True,True
3872,25,448,62574.30,60223.00,True,True
3873,25,446,62436.50,57961.50,True,True
3874,25,447,63386.80,61241.60,True,True
3875,25,445,64007.70,61552.50,True,True
3876,25,446,60319.00,61758.30,True,True
3877,25,446,59130.70,61872.50,True,True
3878,25,448,59980.40,61465.10,True,True
3879,25,455,66282.70,61891.30,True,True
3880,25,446,62727.50,62442.10,True,True
3881,25,446,62607.70,60025.30,True,True
3882,25,448,61913.40,59452.70,True,True
3883,25,445,62467.60,63408.00,True,True
3884,25,446,57787.00,60227.00,True,True
3885,25,441,58681.60,60960.00,True,True
3886,25,480,61285.40,56599.60,True,True
3887,25,441,58686.10,61087.10,True,True
3888,25,451,60058.90,57560.20,True,True
3889,25,445,61115.90,60155.00,True,True
3890,25,445,59604.60,59293.10,True,True
3891,25,443,59797.00,55171.70,True,True
3892,25,444,58869.90,56214.80,True,True
3893,25,443,56025.80,58236.40,True,True
3894,25,446,58227.70,58155.00,True,True
3895,25,444,57785.00,58006.40,True,True
3896,25,448,58146.90,55714.00,True,True
3897,25,447,59521.60,57427.50,True,True
3898,25,446,56720.30,56129.00,True,True
3899,25,445,59670.10,57380.50,True,True
3900,25,447,58355.20,56986.40,True,True
3901,25,444,58950.40,57408.60,True,True
3902,25,446,58451.90,58161.60,True,True
3903,25,449,59250.80,55824.10,True,True
3904,25,447,57478.90,56792.40,True,True
3905,25,446,56471.00,56200.90,True,True
3906,25,449,58659.30,58619.90,True,True
3907,25,455,55897.90,55093.40,True,True
3908,25,450,57983.10,57870.00,True,True
3909,25,446,58166.00,56702.00,True,True
3910,25,446,56674.60,59740.50,True,True
3911,25,446,60653.60,58817.90,True,True
3912,25,448,58611.20,58106.20,True,True
3913,25,445,59186.80,61495.10,True,True
3914,25,519,57621.50,56783.70,True,True
3915,25,500,58294.30,60455.90,True,True
3916,25,456,56560.90,56246.20,True,True
3917,25,446,58908.10,54956.80,True,True
3918,25,446,59871.80,58113.50,True,True
3919,25,445,58934.60,62836.30,True,True
3920,25,448,56906.60,56752.00,True,True
3921,25,446,55669.20,56784.30,True,True
3922,25,445,55676.80,57870.20,True,True
3923,25,448,64186.50,56550.60,True,True
3924,25,458,53777.30,56539.70,True,True
3925,25,452,55535.50,58334.10,True,True
3926,25,445,60072.50,58319.00,True,True
3927,25,445,60588.00,59941.20,True,True
3928,25,446,56107.80,57374.60,True,True
3929,25,447,56320.90,56613.00,True,True
3930,25,447,55932.50,56419.60,True,True
3931,25,444,57232.70,58632.30,True,True
3932,25,449,60939.90,62191.40,True,True
3933,25,445,56961.90,57356.80,True,True
3934,25,449,60360.30,57756.30,True,True
3935,25,454,59492.70,56623.60,True,True
3936,25,445,56168.20,59261.40,True,True
3937,25,448,58382.50,58707.40,True,True
3938,25,448,58549.20,58372.80,True,True
3939,25,448,58723.20,56912.30,True,True
3940,25,447,58098.40,59309.20,True,True
3941,25,444,61260.00,58659.50,True,True
3942,25,445,59358.60,57798.80,True,True
3943,25,445,59350.20,57380.60,True,True
3944,25,457,56907.50,57950.20,True,True
3945,25,445,59876.10,56384.20,True,True
3946,25,446,58132.30,55175.80,True,True
3947,25,447,59849.70,57404.50,True,True
3948,25,447,56924.70,56579.40,True,True
3949,25,462,57379.50,60094.40,True,True
3950,25,446,57344.60,54835.80,True,True
3951,25,448,55633.70,59001.60,True,True
3952,25,522,57145.30,64531.40,True,True
3953,25,455,57188.10,58693.20,True,True
3954,25,447,61181.30,57551.20,True,True
3955,25,446,58059.00,57619.00,True,True
3956,25,447,60242.00,58181.30,True,True
3957,25,445,58629.60,55045.20,True,True
3958,25,445,56498.40,56464.60,True,True
3959,25,445,61492.70,56496.10,True,True
3960,25,446,58177.20,58011.20,True,True
3961,25,489,56062.70,58036.50,True,True
3962,25,445,58133.60,59149.00,True,True
3963,25,454,57827.20,58898.40,True,True
3964,25,446,55322.10,55866.70,True,True
3965,25,445,59456.00,57049.10,True,True
3966,25,447,56868.70,56842.10,True,True
3967,25,451,60150.90,58290.50,True,True
3968,25,447,60012.50,56363.20,True,True
3969,25,446,58455.70,56041.90,True,True
3970,25,447,56855.10,56079.00,True,True
3971,25,447,58622.40,59202.30,True,True
3972,25,457,58148.00,55436.60,True,True
3973,25,449,58954.40,53646.70,True,True
3974,25,447,56620.90,56714.40,True,True
3975,25,446,58253.10,59456.40,True,True
3976,25,447,56360.70,56874.60,True,True
3977,25,446,59884.40,56610.80,True,True
3978,25,447,58729.80,58587.60,True,True
3979,25,489,60371.00,56607.40,True,True
3980,25,448,61164.20,57910.00,True,True
3981,25,455,57229.30,55933.00,True,True
3982,25,448,59075.90,55760.40,True,True
3983,25,444,59729.70,56145.80,True,True
3984,25,447,56696.00,57950.30,True,True
3985,25,447,58593.20,55804.40,True,True
3986,25,446,58886.30,71288.20,True,True
3987,25,447,54599.00,58577.60,True,True
3988,25,446,55827.80,58124.00,True,True
3989,25,446,56641.40,57704.40,True,True
3990,25,449,58769.60,61424.60,True,True
3991,25,456,58396.70,58759.70,True,True
3992,25,446,58540.10,56341.10,True,True
3993,25,445,58896.40,56631.30,True,True
3994,25,447,58453.60,59655.20,True,True
3995,25,445,59705.00,59284.50,True,True
3996,25,448,58906.80,60188.60,True,True
3997,25,447,62172.80,59430.60,True,True
3998,25,446,56956.50,62120.30,True,True
3999,25,441,58364.70,62584.10,True,True
4000,25,455,61069.30,59442.60,True,True
4001,25,447,60948.30,57925.70,True,True
4002,25,447,58258.90,57161.70,True,True
4003,25,444,57551.70,55384.20,True,True
4004,25,446,60559.20,57536.40,True,True
4005,25,444,58890.90,57626.70,True,True
4006,25,446,58133.30,57065.00,True,True
4007,25,521,60845.20,63554.70,True,True
4008,25,446,58058.30,59231.10,True,True
4009,25,467,59920.40,58056.90,True,True
4010,25,457,60653.10,59769.90,True,True
4011,25,445,58388.10,59935.50,True,True
4012,25,446,56898.00,58016.70,True,True
4013,25,447,59780.80,60669.00,True,True
4014,25,446,63471.70,61416.20,True,True
4015,25,449,64099.10,59783.40,True,True
4016,25,446,62723.20,59993.40,True,True
4017,25,445,59803.10,60991.70,True,True
4018,25,455,59389.30,58497.30,True,True
4019,25,445,59199.50,66495.00,True,True
4020,25,446,62500.10,57548.80,True,True
4021,25,447,63855.70,60409.90,True,True
4022,25,447,60740.70,60038.60,True,True
4023,25,452,58470.30,60276.90,True,True
4024,25,447,61045.40,55543.00,True,True
4025,25,507,60965.30,57249.60,True,True
4026,25,448,59678.10,58311.90,True,True
4027,25,444,58923.70,57384.80,True,True
4028,25,448,59509.30,56594.80,True,True
4029,25,453,62563.70,60327.30,True,True
4030,25,444,60320.60,57251.70,True,True
4031,25,444,56682.70,58578.90,True,True
4032,25,444,56790.00,60076.30,True,True
4033,25,446,57682.10,57191.20,True,True
4034,25,446,62332.10,58408.60,True,True
4035,25,443,55334.80,54324.20,True,True
4036,25,445,56412.40,56083.10,True,True
4037,25,444,58119.20,58981.50,True,True
4038,25,446,60629.20,53868.70,True,True
4039,25,443,56816.50,56382.20,True,True
4040,25,445,59626.50,56483.70,True,True
4041,25,444,57036.40,56880.20,True,True
4042,25,445,57932.30,57084.60,True,True
4043,25,444,60347.30,56718.50,True,True
4044,25,446,62354.00,56209.40,True,True
4045,25,445,56916.80,56831.40,True,True
4046,25,447,63936.60,58533.10,True,True
4047,25,446,57746.70,57826.30,True,True
4048,25,446,57185.10,57751.60,True,True
4049,25,447,56066.70,57212.10,True,True
4050,25,448,56869.80,56205.80,True,True
4051,25,446,62355.40,57289.20,True,True
4052,25,445,55392.30,61698.50,True,True
4053,25,444,57893.20,60012.10,True,True
4054,25,446,57549.90,62110.00,True,True
4055,25,444,56743.40,57698.90,True,True
4056,25,449,60737.90,57026.40,True,True
4057,25,446,57285.30,59680.50,True,True
4058,25,445,59742.90,62677.60,True,True
4059,25,444,56080.20,59751.00,True,True
4060,25,444,60403.90,56844.50,True,True
4061,25,444,59643.40,55956.60,True,True
4062,25,447,56814.60,60316.20,True,True
4063,25,506,56893.60,57769.60,True,True
4064,25,451,65540.30,60622.80,True,True
4065,25,446,59435.80,58487.60,True,True
4066,25,449,63052.00,62198.80,True,True
4067,25,445,62547.60,58252.60,True,True
4068,25,448,58547.30,65034.70,True,True
4069,25,446,63687.80,62480.70,True,True
4070,25,494,60593.20,61899.00,True,True
4071,25,445,64992.80,61084.40,True,True
4072,25,446,63366.00,55579.30,True,True
4073,25,446,67374.80,62908.90,True,True
4074,25,448,62768.20,58294.90,True,True
4075,25,446,62841.30,62206.30,True,True
4076,25,447,60637.10,59554.50,True,True
4077,25,445,57321.20,56712.10,True,True
4078,25,446,60606.20,57916.90,True,True
4079,25,445,59970.60,62519.90,True,True
4080,25,445,63082.50,60032.30,True,True
4081,25,451,59875.70,58215.90,True,True
4082,25,446,59246.80,60919.80,True,True
4083,25,445,60895.00,60867.70,True,True
4084,25,449,62886.70,61244.80,True,True
4085,25,445,56479.60,59800.10,True,True
4086,25,450,59374.60,59146.30,True,True
4087,25,446,58118.10,61863.90,True,True
4088,25,446,57632.40,58599.00,True,True
4089,25,445,57259.20,58089.20,True,True
4090,25,448,56993.00,58190.90,True,True
4091,25,445,56034.90,61076.40,True,True
4092,25,446,58514.40,58332.50,True,True
4093,25,454,60037.80,59466.40,True,True
4094,25,447,59268.60,57834.20,True,True
4095,25,445,60205.00,57088.30,True,True
4096,25,447,60577.60,57075.30,True,True
4097,25,445,56509.80,58813.70,True,True
4098,25,446,56732.50,57912.90,True,True
4099,25,448,56929.90,57521.80,True,True
4100,25,447,61492.90,58455.40,True,True
4101,25,444,57788.90,59149.40,True,True
4102,25,447,55011.40,58824.40,True,True
4103,25,446,58338.10,59207.90,True,True
4104,25,447,57112.50,57788.00,True,True
4105,25,446,55818.00,58376.90,True,True
4106,25,446,57373.00,59307.00,True,True
4107,25,446,58357.70,58556.90,True,True
4108,25,448,58705.90,58997.50,True,True
4109,25,446,56301.50,59092.00,True,True
4110,25,445,56886.80,57213.60,True,True
4111,25,447,59159.10,57274.60,True,True
4112,25,446,59686.40,56447.80,True,True
4113,25,475,54457.70,59433.70,True,True
4114,25,458,55404.00,58364.50,True,True
4115,25,446,60375.20,58153.50,True,True
4116,25,446,57325.50,58738.50,True,True
4117,25,446,57891.50,57992.50,True,True
4118,25,446,57870.20,59510.40,True,True
4119,25,444,57039.60,55939.90,True,True
4120,25,447,57680.00,58153.80,True,True
4121,25,448,56031.40,58185.00,True,True
4122,25,450,58698.30,56528.40,True,True
4123,25,446,56723.20,55289.40,True,True
4124,25,456,57085.30,58421.20,True,True
4125,25,445,58397.30,59930.40,True,True
4126,25,447,58214.60,56941.00,True,True
4127,25,447,54467.40,58624.40,True,True
4128,25,464,57400.80,55904.10,True,True
4129,25,444,56661.90,58833.20,True,True
4130,25,450,55485.10,57664.20,True,True
4131,25,446,55380.80,59250.50,True,True
4132,25,446,57012.40,56408.30,True,True
4133,25,449,54598.00,58005.30,True,True
4134,25,448,56176.50,59726.90,True,True
4135,25,446,57748.20,58420.40,True,True
4136,25,447,56422.20,57963.80,True,True
4137,25,445,55994.20,57141.20,True,True
4138,25,446,56887.60,56326.70,True,True
4139,25,445,55769.60,56511.80,True,True
4140,25,450,57145.70,56813.20,True,True
4141,25,445,57966.10,56428.30,True,True
4142,25,447,57471.20,57250.80,True,True
4143,25,446,55991.50,57478.80,True,True
4144,25,446,57109.60,56375.90,True,True
4145,25,448,55025.80,55343.40,True,True
4146,25,453,56839.20,58945.90,True,True
4147,25,446,57772.90,56051.10,True,True
4148,25,447,58068.90,58082.60,True,True
4149,25,457,58099.60,59085.20,True,True
4150,25,447,59086.40,56626.40,True,True
4151,25,446,59868.30,57027.20,True,True
4152,25,447,59760.40,60787.60,True,True
4153,25,446,56565.30,56819.60,True,True
4154,25,448,56370.60,58877.50,True,True
4155,25,446,55269.80,57912.00,True,True
4156,25,449,55892.00,58981.60,True,True
4157,25,446,56902.50,59213.20,True,True
4158,25,446,56191.80,59462.20,True,True
4159,25,446,60386.50,57695.50,True,True
4160,25,458,56098.20,58076.20,True,True
4161,25,446,56252.70,56695.90,True,True
4162,25,448,57725.40,57269.20,True,True
4163,25,447,57131.20,54339.80,True,True
4164,25,479,57226.00,59290.70,True,True
4165,25,445,57029.90,57234.40,True,True
4166,25,485,54986.00,57180.70,True,True
4167,25,454,56862.90,57596.40,True,True
4168,25,446,56980.70,59062.50,True,True
4169,25,446,57220.80,58021.30,True,True
4170,25,445,55276.50,55275.90,True,True
4171,25,446,55518.80,56598.90,True,True
4172,25,447,56150.60,58144.10,True,True
4173,25,448,57238.90,57611.50,True,True
4174,25,456,57229.10,58887.30,True,True
4175,25,445,58211.20,57051.60,True,True
4176,25,465,56831.10,57900.40,True,True
4177,25,443,58841.00,58945.90,True,True
4178,25,475,56481.00,56735.30,True,True
4179,25,443,57309.40,58134.50,True,True
4180,25,446,54964.50,56568.90,True,True
4181,25,469,54954.20,58832.30,True,True
4182,25,445,60012.30,60347.30,True,True
4183,25,444,57372.90,56330.70,True,True
4184,25,445,55002.00,61254.20,True,True
